Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Aspirin ADME R-HSA-9749641,1/44,0.1393058574657912,0.2435417088562783,0,0,6.9035057271780635,13.607385194038669,UGT1A7
Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,1/47,0.1480747725504526,0.2570742579000914,0,0,6.45230369889682,12.32414469020009,CCND1
Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,1/49,0.1538717517089819,0.2652961236361758,0,0,6.182835820895522,11.572016896560733,CCND1
Reactome_2022,Neurotransmitter Release Cycle R-HSA-112310,1/50,0.1567556490806558,0.2684172073298901,0,0,6.0563508985683825,11.222824361971773,PPFIA1
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,1/51,0.1596298612054366,0.2714793557915589,0,0,5.9349253731343286,10.889979796219908,CCND1
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.1624944201180422,0.2744838177669633,0,0,5.818261633011414,10.572430795578446,CCND1
Reactome_2022,Ion Transport By P-type ATPases R-HSA-936837,1/53,0.1653493578016362,0.2755822630027271,0,0,5.7060849598163035,10.269210993651246,SLN
Reactome_2022,Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,1/53,0.1653493578016362,0.2755822630027271,0,0,5.7060849598163035,10.269210993651246,XIRP2
Reactome_2022,Regulated Necrosis R-HSA-5218859,1/57,0.1766735309285739,0.2886822400793692,0,0,5.297441364605544,9.182858779101382,FADD
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,1/57,0.1766735309285739,0.2886822400793692,0,0,5.297441364605544,9.182858779101382,CACNA1S
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,1/57,0.1766735309285739,0.2886822400793692,0,0,5.297441364605544,9.182858779101382,SHANK2
Reactome_2022,O-linked Glycosylation Of Mucins R-HSA-913709,1/59,0.1822787126862081,0.2939979236874324,0,0,5.1142563046834795,8.705581055775474,MUC5B
Reactome_2022,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,1/59,0.1822787126862081,0.2939979236874324,0,0,5.1142563046834795,8.705581055775474,CCND1
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,1/60,0.1850671870573581,0.2965820305406381,0,0,5.027321022008601,8.48127328991471,MYH2
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,1/61,0.1878462919472579,0.2991182992790731,0,0,4.943283582089553,8.265818938373865,ACTN2
Reactome_2022,Pre-NOTCH Transcription And Translation R-HSA-1912408,1/62,0.1906160583612696,0.2997107835869019,0,0,4.862001468069488,8.05873845423038,CCND1
Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,1/62,0.1906160583612696,0.2997107835869019,0,0,4.862001468069488,8.05873845423038,MYH2
Reactome_2022,Neddylation R-HSA-8951664,2/237,0.1927430459098933,0.3011610092342084,0,0,2.5399097356544167,4.181700646535226,ASB5;KLHL41
