Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
PanglaoDB_Augmented_2021,Neuroblasts,1/146,0.392898467759846,0.4703944588107802,0,0,2.0367472979927945,1.902737579189131,NEFM
PanglaoDB_Augmented_2021,Loop Of Henle Cells,1/147,0.394977788225234,0.4703944588107802,0,0,2.022694745450828,1.8789332294002392,ANO1
PanglaoDB_Augmented_2021,Photoreceptor Cells,1/149,0.3991154006070643,0.4703944588107802,0,0,1.9951593384429205,1.8325631883698288,NEFM
PanglaoDB_Augmented_2021,Neutrophils,1/151,0.4032251300175344,0.4703944588107802,0,0,1.968358208955224,1.7877814948129414,LTF
PanglaoDB_Augmented_2021,Purkinje Neurons,1/155,0.4113616791408475,0.4703944588107802,0,0,1.9168443496801704,1.7026992020024727,SHANK2
PanglaoDB_Augmented_2021,Pericytes,1/155,0.4113616791408475,0.4703944588107802,0,0,1.9168443496801704,1.7026992020024727,DES
PanglaoDB_Augmented_2021,Sertoli Cells,1/158,0.4173922662687204,0.4703944588107802,0,0,1.8799315524289384,1.6425503635540326,DES
PanglaoDB_Augmented_2021,Paneth Cells,1/132,0.3630379157889702,0.4703944588107802,0,0,2.2560100262048537,2.2858976446917425,PIGR
PanglaoDB_Augmented_2021,Hepatic Stellate Cells,1/132,0.3630379157889702,0.4703944588107802,0,0,2.2560100262048537,2.2858976446917425,DES
PanglaoDB_Augmented_2021,Granulosa Cells,1/112,0.3178545308175756,0.4703944588107802,0,0,2.6651875756353367,3.0547352592063763,CTTN
PanglaoDB_Augmented_2021,Keratinocytes,1/127,0.3520264954917118,0.4703944588107802,0,0,2.3461265103056146,2.4494706496911953,LCE3D
PanglaoDB_Augmented_2021,Airway Smooth Muscle Cells,1/99,0.2868068736128543,0.4703944588107802,0,0,3.020712762717027,3.772707738284747,DES
PanglaoDB_Augmented_2021,Trophoblast Stem Cells,1/99,0.2868068736128543,0.4703944588107802,0,0,3.020712762717027,3.772707738284747,CCND1
PanglaoDB_Augmented_2021,Myofibroblasts,1/100,0.2892437892552286,0.4703944588107802,0,0,2.990049751243781,3.7091130169332223,DES
PanglaoDB_Augmented_2021,Purkinje Fiber Cells,1/102,0.2940930337053904,0.4703944588107802,0,0,2.9305452933353036,3.5865745853618005,NEFM
PanglaoDB_Augmented_2021,Cholinergic Neurons,1/102,0.2940930337053904,0.4703944588107802,0,0,2.9305452933353036,3.5865745853618005,NEFM
PanglaoDB_Augmented_2021,Pulmonary Alveolar Type I Cells,1/131,0.3608504834564241,0.4703944588107802,0,0,2.2734787600459243,2.3173377567270332,ANO1
PanglaoDB_Augmented_2021,Spermatozoa,1/108,0.30844602025895,0.4703944588107802,0,0,2.7653787139071,3.2526617438144703,PIGR
PanglaoDB_Augmented_2021,Epiblast Cells,1/109,0.3108100659045125,0.4703944588107802,0,0,2.7396351575456053,3.20146442543485,FGF4
PanglaoDB_Augmented_2021,Merkel Cells,1/111,0.3155142948126637,0.4703944588107802,0,0,2.68955223880597,3.102536453488277,NTS
PanglaoDB_Augmented_2021,Urothelial Cells,1/106,0.3036939339663183,0.4703944588107802,0,0,2.8183368869936034,3.3587103743546707,UPK1B
PanglaoDB_Augmented_2021,Pluripotent Stem Cells,1/112,0.3178545308175756,0.4703944588107802,0,0,2.6651875756353367,3.0547352592063763,FGF4
PanglaoDB_Augmented_2021,GABAergic Neurons,1/113,0.3201868828356762,0.4703944588107802,0,0,2.6412579957356077,3.007997843258375,MYBPC1
PanglaoDB_Augmented_2021,Foveolar Cells,1/114,0.322511377110375,0.4703944588107802,0,0,2.6177519482234843,2.962292254323321,PIGR
PanglaoDB_Augmented_2021,Myoepithelial Cells,1/115,0.3248280397013026,0.4703944588107802,0,0,2.5946582875098194,2.9175877592275032,ANO1
PanglaoDB_Augmented_2021,Choroid Plexus Cells,1/117,0.3294379736603339,0.4703944588107802,0,0,2.549665465774575,2.8310648699590057,SHANK2
PanglaoDB_Augmented_2021,Acinar Cells,1/124,0.3453298375705027,0.4703944588107802,0,0,2.403713141609028,2.5557606599694376,PIGR
PanglaoDB_Augmented_2021,Stromal Cells,1/124,0.3453298375705027,0.4703944588107802,0,0,2.403713141609028,2.5557606599694376,DES
PanglaoDB_Augmented_2021,Parietal Cells,1/111,0.3155142948126637,0.4703944588107802,0,0,2.68955223880597,3.102536453488277,SHANK2
PanglaoDB_Augmented_2021,Retinal Ganglion Cells,1/164,0.4292713940678356,0.4762229527940051,0,0,1.8101822177456277,1.530809446504339,NEFM
PanglaoDB_Augmented_2021,Cajal-Retzius Cells,1/174,0.4485417880231733,0.4832971667733999,0,0,1.7046846691398498,1.366736778801809,NEFM
PanglaoDB_Augmented_2021,Embryonic Stem Cells,1/176,0.452318214473226,0.4832971667733999,0,0,1.6850319829424307,1.3368526995994825,FGF4
PanglaoDB_Augmented_2021,Hematopoietic Stem Cells,1/178,0.4560691573777154,0.4832971667733999,0,0,1.6658234252466482,1.3078559954556657,LTF
PanglaoDB_Augmented_2021,Endothelial Cells (Aorta),1/185,0.4689992102570889,0.4896903518860782,0,0,1.6018818948734588,1.2128715956754317,ADH7
PanglaoDB_Augmented_2021,Endothelial Cells,1/246,0.5695853802880304,0.5860951014557993,0,0,1.199329881206214,0.6750387289363179,MYF6
PanglaoDB_Augmented_2021,Neurons,1/289,0.6289579832835994,0.6379430973305079,0,0,1.0180348258706469,0.4720534070080663,NEFM
PanglaoDB_Augmented_2021,Interneurons,1/305,0.6489244698022074,0.6489244698022074,0,0,0.963668499607227,0.4167277925764497,NEFM
