Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),4/231,0.0079292776239378,0.0558447695514477,0,0,5.425385462555066,26.2436384348986,CSRP3;CCND1;FGF3;FGF4
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),3/123,0.0085066405985343,0.0587126642561535,0,0,7.62,36.32384028293845,CSRP3;FGF3;FGF4
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Polymerization (GO:0030838),2/41,0.0085746690191542,0.0587126642561535,0,0,15.456876456876456,73.55839223915375,CTTN;LMOD2
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),2/44,0.0098277218378831,0.0663707789873475,0,0,14.35064935064935,66.33656728780416,BPIFB1;FADD
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),2/49,0.0120847413708695,0.0805105067005226,0,0,12.820760799484203,56.61406510399833,BPIFA1;LTF
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),7/766,0.0150696239223642,0.0977542709700734,0,0,2.8987883107626513,12.160632117628516,MYOG;SCGB3A1;PRAME;FGF3;KLHL41;SHANK2;FGF4
GO_Biological_Process_2023,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),2/55,0.0150621225458357,0.0977542709700734,0,0,11.365923384791309,47.686551353608394,FGF3;FGF4
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),4/283,0.0157482744617341,0.1003007399810686,0,0,4.40255376344086,18.27510843642246,MYOG;MYF6;SMYD1;LTF
GO_Biological_Process_2023,Striated Muscle Hypertrophy (GO:0014897),1/5,0.016886331477543,0.1003007399810686,0,0,74.35820895522389,303.4744977483959,TCAP
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Proliferation (GO:0033690),1/5,0.016886331477543,0.1003007399810686,0,0,74.35820895522389,303.4744977483959,LTF
GO_Biological_Process_2023,Intracellular Phosphate Ion Homeostasis (GO:0030643),1/5,0.016886331477543,0.1003007399810686,0,0,74.35820895522389,303.4744977483959,SLC34A2
GO_Biological_Process_2023,Regulation Of Protein Depolymerization (GO:1901879),1/5,0.016886331477543,0.1003007399810686,0,0,74.35820895522389,303.4744977483959,SLN
GO_Biological_Process_2023,Coumarin Metabolic Process (GO:0009804),1/5,0.016886331477543,0.1003007399810686,0,0,74.35820895522389,303.4744977483959,UGT1A7
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Import (GO:0090281),1/5,0.016886331477543,0.1003007399810686,0,0,74.35820895522389,303.4744977483959,SLN
GO_Biological_Process_2023,Heart Morphogenesis (GO:0003007),2/59,0.0172041893668329,0.1009722066410551,0,0,10.566188197767143,42.92622107655824,ANKRD1;TCAP
GO_Biological_Process_2023,Meiotic DNA Double-Strand Break Formation (GO:0042138),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,HORMAD1
GO_Biological_Process_2023,Skeletal Muscle Cell Differentiation (GO:0035914),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,KLHL41
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,TRDN
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0014808),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,TRDN
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,MYOG
GO_Biological_Process_2023,Regulation Of Relaxation Of Muscle (GO:1901077),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,SLN
GO_Biological_Process_2023,Long-Term Synaptic Depression (GO:0060292),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,SHANK2
GO_Biological_Process_2023,Keratinocyte Proliferation (GO:0043616),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,KRT2
GO_Biological_Process_2023,Negative Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048387),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,PRAME
GO_Biological_Process_2023,Xenobiotic Glucuronidation (GO:0052697),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,UGT1A7
GO_Biological_Process_2023,TRAIL-activated Apoptotic Signaling Pathway (GO:0036462),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,FADD
GO_Biological_Process_2023,Negative Regulation Of Meiotic Nuclear Division (GO:0045835),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,HORMAD1
GO_Biological_Process_2023,Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor (GO:2000544),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,FGF4
GO_Biological_Process_2023,Regulation Of Osteoclast Development (GO:2001204),1/6,0.020229739174506,0.1017679736023619,0,0,59.48358208955224,232.02175076653657,LTF
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),2/65,0.0206438804303416,0.1028023540622063,0,0,9.556998556998558,37.08436890424736,BPIFA1;LTF
GO_Biological_Process_2023,Regulation Of ATPase-coupled Calcium Transmembrane Transporter Activity (GO:1901894),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,SLN
GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),2/70,0.0237103597045097,0.1043679226278867,0,0,8.85204991087344,33.122982836017705,CTTN;LMOD2
GO_Biological_Process_2023,Positive Regulation Of Protein Polymerization (GO:0032273),2/70,0.0237103597045097,0.1043679226278867,0,0,8.85204991087344,33.122982836017705,CTTN;LMOD2
GO_Biological_Process_2023,Sodium-Dependent Phosphate Transport (GO:0044341),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,SLC34A2
GO_Biological_Process_2023,Negative Regulation Of T Cell Apoptotic Process (GO:0070233),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,FADD
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol By Endoplasmic Reticulum (GO:1903514),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,TRDN
GO_Biological_Process_2023,Intermediate Filament Bundle Assembly (GO:0045110),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,NEFM
GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,TRDN
GO_Biological_Process_2023,Hepoxilin Metabolic Process (GO:0051121),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,GSTM1
GO_Biological_Process_2023,Hepoxilin Biosynthetic Process (GO:0051122),1/7,0.0235619444744116,0.1043679226278867,0,0,49.56716417910448,185.78379790492124,GSTM1
